name,price,year,total_km,location,engine_type,transmission
2015 Honda CR-V 2.0L,222000000,2015,,,,
2022 Honda HRV 1.5L E CVT Special Edition,295000000,2022,9000,"Jakarta Utara
5 Seat
1497 Cc
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Layar Sentuh
Anti Lock Braking System
Lihat Detail Penjual",Bensin,CVT
2020 Honda CR-V 1.5L Turbo,415000000,2020,,,,
2016 Daihatsu Terios X M/T,148000000,2016,115000,Bandung,Bensin,Manual
2015 Honda CR-V 2.4 4X2 AUTOMATIC,230000000,2015,70000,Surabaya,Bensin,
2010 Honda CR-V 2.0L 4X2 AT,150000000,2010,100000,,Bensin,Otomatis
2005 Honda CR-V 2.0L,100000000,2005,,,,
2019 Daihatsu Terios X A/T Deluxe,185000000,2019,98000,"Jakarta Timur
7 Seat
1496 Cc
Layar Sentuh
Anti Lock Braking System
Central Locking
Airbag Penumpang Depan
Alarm Mobil
Lihat Detail Penjual",Bensin,Otomatis
2015 Honda CR-V 2.0 i-VTEC MT,228000000,2015,48000,Malang,Bensin,Manual
2008 Honda CR-V 2.4L AT,123000000,2008,170000,Semarang,Bensin,Otomatis
2004 Honda CR-V 2.0L MT,87500000,2004,200000,,Bensin,Manual
2010 Honda CR-V 2.0L,140000000,2010,,,,
2010 Honda CR-V 2.4 I-VTEC AT,150000000,2010,145000,Surabaya,Bensin,Otomatis
2000 Honda CR-V 2.0L 4X2 AT,72500000,2000,160000,"Tangerang
Lihat Detail Penjual",Bensin,Otomatis
2021 Daihatsu Terios X M/T Deluxe,194000000,2021,25000,Bekasi,Bensin,Manual
2006 Honda CR-V 2.0L 4X2 AT,98000000,2006,,,,Otomatis
2002 Honda CR-V 2.0L,73000000,2002,225000,Bandung,Bensin,CVT
2014 Honda CR-V 2.0L MT,87500000,2014,200,Yogyakarta,Bensin,Manual
2011 Suzuki SX4 X-OVER 1.5 RC1 MT,98000000,2011,,,,Manual
2013 Nissan Juke 1.5L CVT RX RED INTERIOR,155000000,2013,72212,,Bensin,CVT
2014 Nissan Juke 1.5 CVT Red Interior,170000000,2014,80000,,Bensin,CVT
2007 Suzuki SX4 1.5L AT,85000000,2007,102588,,Bensin,Otomatis
2009 Nissan Juke 1.5L CVT,140000000,2009,,,,CVT
2016 Suzuki SX4 S Cross MT,145000000,2016,100000,Semarang,Bensin,Manual
2012 Mazda CX 5 2.0L AT TOURING,190000000,2012,,,,Otomatis
2020 Mazda CX 5 GT,475000000,2020,20000,Surabaya,Bensin,Otomatis
2015 Nissan March 1.2 MT,115000000,2015,75089,"Jakarta Barat
5 Seat
1198 Cc
Engine Start Stop Button
Lingkar Kemudi Dengan Tombol Multi Fungsi
Airbag Penumpang Depan
Alarm Mobil
Automatic Head Lamps
Spoiler Belakang
Lihat Detail Penjual",Bensin,Manual
2014 Chevrolet Spin LTZ Active 1.5 MT,92000000,2014,153000,,Bensin,Manual
2015 Mazda CX 5 2.5L GT AT,255000000,2015,,,,Otomatis
2021 Mazda CX-5 2.5L URBAN AT,175000000,2021,120000,,Bensin,Otomatis
2011 Nissan March 1.2 MT,87000000,2011,,,,Manual
2017 Suzuki SX4 S Cross MT,165000000,2017,24681,Malang,Bensin,Manual
2021 Mazda CX-5 2.5L GT AT,475000000,2021,,,,Otomatis
2013 Mazda CX-5 2.0L AT,215000000,2013,,,,Otomatis
2009 Chevrolet Captiva DOHC 2.0 AT,95000000,2009,135000,,Bensin,Otomatis
2012 Nissan Juke 1.5 CVT Black Interior,110000000,2012,,,,CVT
2002 Nissan Juke 1.5L RX CVT,110000000,2002,127485,Jember,Bensin,CVT
2017 Mazda CX-5 Anniversary Edition,368000000,2017,,,,Manual
2010 Suzuki SX4 1.5L AT,100000000,2010,88728,,Bensin,Otomatis
2015 Nissan Juke Revolt AT,150000000,2015,59403,Semarang,Bensin,Otomatis
2010 Suzuki SX4 X-OVER 1.5 RC1 AT,100000000,2010,,,,Otomatis
2011 Suzuki SX4 CROSSOVER 1.5L AT,120000000,2011,100000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Otomatis
2013 Mazda CX-5 2.5L GT AT,165000000,2013,,,,Otomatis
2007 Suzuki SX4 X-OVER 1.5 RC1 AT,70000000,2007,84554,Serang,Bensin,Otomatis
2016 Nissan Juke RX AT,173000000,2016,,,,Otomatis
2013 Suzuki SX4 X-OVER 1.5 RC1 MT,105000000,2013,,,,Manual
2013 Nissan Juke CVT 1.5 AT,125000000,2013,130000,,Bensin,CVT
2006 Toyota Corolla J 1.8L MT,115000000,2006,130000,,Bensin,Manual
2013 Mazda CX 5 2.5L GT AT,190000000,2013,190000,"Tangerang
Lihat Detail Penjual",Bensin,Otomatis
2013 Mazda CX 5 2.0L AT,190000000,2013,99000,Denpasar,Bensin,Otomatis
2000 Toyota Corolla 1.6 SEG AT,47000000,2000,250000,Depok,Bensin,Otomatis
2013 Nissan March 1.5 MT,100000000,2013,70000,Depok,Bensin,Manual
2016 Mazda CX 5 2.0L AT TOURING,270000000,2016,,,,Otomatis
2017 Nissan March 1.2 MT,115000000,2017,160000,,Bensin,Manual
1993 Toyota Corolla 1.6 SEG AT,250000000,1993,93000,Surabaya,Bensin,Otomatis
2022 Mazda CX-5 CX5 SPORT,488000000,2022,,,,
2021 Honda BRV Prestige 1.5L AT,237000000,2021,40000,,Bensin,Otomatis
2018 Mazda CX-5 GRAND TOURING SKYACTIVE,358000000,2018,88000,"Jakarta Utara
Lihat Detail Penjual",Bensin,
2018 Mazda CX-5 Anniversary Edition,400000000,2018,,,,Manual
2017 Mazda CX-5 2.5L GT AT,385000000,2017,65000,Semarang,Bensin,Otomatis
2017 Mazda CX-5 GRAND TOURING,395000000,2017,40000,Surabaya,Bensin,
2016 Honda BRV S 1.5L MT,155000000,2016,107000,Palembang,Bensin,Manual
2016 Mazda CX-5 2.5L GT AT,323000000,2016,72000,"Tangerang
Lihat Detail Penjual",Bensin,Otomatis
2019 Honda BRV Prestige 1.5L AT,192000000,2019,34667,,Bensin,Otomatis
2019 Mazda CX-5 2.5L GT AT,425000000,2019,43000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Otomatis
2019 Mazda CX-5 GT,419000000,2019,20000,,Bensin,Otomatis
2018 Mazda CX-5 2.5L Sport AT,349000000,2018,40000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2017 Nissan March 1.2 XS AT,132199999,2017,67353,Bogor,Bensin,Otomatis
2015 Nissan Juke RX AT,195000000,2015,100000,Denpasar,Bensin,Otomatis
2014 Mazda CX-5 2.0L AT TOURING,169000000,2014,,,,Otomatis
2012 Mazda CX-5 GRAND TOURING SKYACTIVE,200000000,2012,,,,
2012 Mazda CX-5 2.0L AT,235000000,2012,78000,"Jakarta Timur
Lihat Detail Penjual",Bensin,Otomatis
2016 Nissan March 1.2 AT,90000000,2016,25000,,Bensin,Otomatis
2016 Nissan March 1.2 XS AT,119000000,2016,83490,Surabaya,Bensin,Otomatis
2015 Mazda CX-5 GRAND TOURING SKYACTIVE,220000000,2015,112000,Surabaya,Bensin,
2013 Mazda CX-5 CX5 SPORT,175000000,2013,100000,Pekanbaru,Bensin,
2009 Suzuki SX4 S Cross AT,95000000,2009,,,,Otomatis
2010 Chevrolet Captiva DOHC 2.0 AT,192000000,2010,,,,Otomatis
1991 Toyota Corolla 1.6 TWINCAM SE MT SDN,96000000,1991,59000,Bekasi,Bensin,Manual
2018 Suzuki SX4 CROSSOVER 1.5L AT,210000000,2018,20000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Otomatis
1992 Toyota Corolla 1.6 SEG MT,85000000,1992,,,,Manual
2019 Suzuki SX4 S Cross CROSS ROAD AT,189000000,2019,76000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2015 Nissan Juke 1.5L CVT RX RED INTERIOR,153000000,2015,42000,"Jakarta Utara
Lihat Detail Penjual",Bensin,CVT
2018 Nissan March 1.2 AT,123000000,2018,43000,,Bensin,Otomatis
2017 Suzuki SX4 S Cross CROSS ROAD AT,170000000,2017,,,,Otomatis
2012 Mazda CX-5 2.0L AT TOURING,159000000,2012,,,,Otomatis
2014 Nissan March 1.5 AT,108000000,2014,70000,"Jakarta Utara
5 Seat
1498 Cc
Engine Start Stop Button
Lingkar Kemudi Dengan Tombol Multi Fungsi
Anti Lock Braking System
Sensor Parkir
Automatic Head Lamps
Airbag Penumpang Depan
Lihat Detail Penjual",Bensin,Otomatis
2015 Mazda CX-5 2.5L Sport AT,200000000,2015,,,,Otomatis
2018 Suzuki SX4 S Cross CROSS ROAD AT,190000000,2018,,,,Otomatis
2011 Suzuki SX4 1.5L AT,100000000,2011,94000,Surabaya,Bensin,Otomatis
2010 Suzuki SX4 X ROAD 1.5 A/T,87000000,2010,90000,"Tangerang
Lihat Detail Penjual",Bensin,
2005 Toyota Corolla 1.8 SEG,53000000,2005,100000,Yogyakarta,Bensin,
2016 Suzuki SX4 S Cross CROSS ROAD AT,156000000,2016,125000,Sidoarjo,Bensin,Otomatis
1997 Toyota Corolla 1.6 SEG GREAT MT SDN,52000000,1997,,,,Manual
2023 Honda WR-V RS,259000000,2023,28651,,Bensin,CVT
2024 Honda WR-V RS With Honda Sensing,279000000,2024,,,,
2019 Toyota CHR Hybrid 1.8L Dual Tone,310000000,2019,63093,Depok,Hybrid,CVT
2019 Honda HRV E Plus CVT,220000000,2019,104289,Depok,Bensin,CVT
2020 Suzuki XL7 ALPHA A/T,200000000,2020,,,,
2020 Toyota Corolla Cross HEV GR-S,335000000,2020,,,,
2024 Hyundai Stargazer X 1.5L IVT Prime,275000000,2024,8334,"Jakarta Pusat
7 Seat
1497 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Lihat Detail Penjual",Bensin,CVT
2015 Honda HRV 1.5L S CVT,185000000,2015,,,,CVT
2009 Suzuki Vitara GRAND VITARA JLX M / T,109000000,2009,95000,,Bensin,
2020 Honda HRV 1.5L Turbo RS,330000000,2020,114000,Bekasi,Bensin,CVT
2018 Datsun Cross CVT,103000000,2018,,,,CVT
2019 BMW X3 XDRIVE 2.0L AT,825000000,2019,55000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Otomatis
2019 Toyota CHR 1.8L CVT Single Tone,410000000,2019,38000,,Bensin,CVT
2023 Hyundai Creta Dynamic Black Edition,351000000,2023,,,,
2014 Ford Focus Sedan Titanium 2.0L AT,185000000,2014,35259,Depok,Bensin,Otomatis
2018 Mercedes Benz GLA 200,460000000,2018,60000,"Tangerang
Lihat Detail Penjual",Bensin,
2015 BMW X1 sDrive18i xLine,325000000,2015,,,,
2015 BMW X1 SDRIVE 18i SPORT,329000000,2015,40000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2020 Mercedes Benz GLA 200 AMG Line,540000000,2020,40000,"Jakarta Utara
5 Seat
1332 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Air Quality Control
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2023 Lexus NX 350h F Sport,1293000000,2023,13000,Bekasi,Bensin,CVT
2016 Honda HRV 1.5L Turbo RS,260000000,2016,42000,,Bensin,CVT
2019 Lexus RX 300 Luxury,1100000000,2019,72000,"Jakarta Pusat
7 Seat
1998 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Air Quality Control
Jok Dilapis Kulit
Lihat Detail Penjual",Bensin,Otomatis
2003 Ford Escape 4 X 2 XLT 2L MT,85000000,2003,,,,Manual
2015 BMW X5 XDRIVE 35i AT,600000000,2015,,,,Otomatis
2019 Datsun Cross 1.2 AT,150000000,2019,32100,Palembang,Bensin,Otomatis
2018 Kia Sportage GT Ultimate,250000000,2018,,,,Otomatis
2018 Kia Sportage 2.0L STD MT,290000000,2018,,,,Manual
2016 Honda HRV 1.5L S CVT,160000000,2016,34254,Bogor,Bensin,CVT
2010 Toyota Harrier 2.4L AT,190000000,2010,,,,Otomatis
2016 Mazda CX-3 Touring,315000000,2016,70000,"Jakarta Selatan
5 Seat
1999 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Air Quality Control
Jok Dilapis Kulit
Lihat Detail Penjual",Bensin,Otomatis
2018 Mazda CX-3 2.0 GT,310000000,2018,,,,
2007 Suzuki Vitara GRAND VITARA JLX M / T,130000000,2007,,,,
2012 Mazda CX-3 Touring,299900000,2012,,,,Otomatis
2022 Suzuki XL7 BETA M/T,230000000,2022,2800,"Jakarta Utara
Lihat Detail Penjual",Bensin,
2022 Honda WR-V RS With Honda Sensing,315000000,2022,1000,Bekasi,Bensin,CVT
2016 BMW X3 xDrive20d xLine,540000000,2016,,,,Otomatis
2022 Suzuki XL7 ALPHA A/T,220000000,2022,12000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2020 Hyundai Creta Active MT,225000000,2020,5000,,Bensin,Manual
2022 Honda HRV 1.5L E CVT,340000000,2022,,,,CVT
2021 Suzuki XL7 BETA M/T,190000000,2021,40660,"Jakarta Timur
Lihat Detail Penjual",Bensin,
2021 Honda HRV 1.5L Turbo RS,330000000,2021,60000,Bekasi,Bensin,CVT
2021 Lexus RX 300 Luxury,1065000000,2021,11000,"Tangerang Selatan
7 Seat
1998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2020 Lexus RX 300 Luxury,995000000,2020,,,,Otomatis
2019 Mercedes Benz GLC-Class 200 AMG Line,830000000,2019,28000,"Jakarta Utara
5 Seat
1991 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Air Quality Control
Lihat Detail Penjual",Bensin,Otomatis
2018 BMW X3 xDrive20i Luxury,640000000,2018,65000,"Jakarta Selatan
5 Seat
1597 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Layar Sentuh
Lihat Detail Penjual",Bensin,Otomatis
2018 BMW X5 XDRIVE 30i XLINE,725000000,2018,,,,
2018 BMW X5 XDRIVE 35i AT,745000000,2018,,,,Otomatis
2017 Honda HRV 1.5L Turbo RS,235000000,2017,110000,Depok,Bensin,CVT
2017 Honda HRV 1.5L SE CVT,260000000,2017,59086,Bandung,Bensin,CVT
2017 BMW X3 sDrive20i xLine,500000000,2017,86956,"Jakarta Barat
5 Seat
1998 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2017 BMW X5 xDrive25d,545000000,2017,74999,"Tangerang Selatan
5 Seat
1995 Cc
Lihat Detail Penjual",Diesel,Otomatis
2015 Mercedes Benz GLA 200,370000000,2015,35402,"Jakarta Barat
Lihat Detail Penjual",Bensin,
2015 BMW X5 xDrive25d,545000000,2015,45000,"Tangerang Selatan
5 Seat
1995 Cc
Lihat Detail Penjual",Diesel,Otomatis
2015 BMW X5 3.0L AT BENSIN,615000000,2015,,,Bensin,Otomatis
2012 Toyota Harrier 2.4 G L-Premium,212000000,2012,80000,"Tangerang Selatan
5 Seat
2362 Cc
Lihat Detail Penjual",Bensin,Otomatis
2012 Audi Q7 3.0 TFSI Quattro,400000000,2012,,,,Otomatis
2011 Toyota Harrier 3.0 G L-Premium,217000000,2011,89000,"Jakarta Utara
5 Seat
2994 Cc
Lihat Detail Penjual",Bensin,Otomatis
2022 Lexus RX 300 Luxury,1199000000,2022,11023,"Tangerang Selatan
7 Seat
1998 Cc
Lihat Detail Penjual",Bensin,Otomatis
2019 BMW X3 xDrive20i Luxury,589000000,2019,,,,Otomatis
2017 Mercedes Benz GLC-Class 200 AMG Line,550000000,2017,62000,"Tangerang Selatan
5 Seat
1991 Cc
Lihat Detail Penjual",Bensin,Otomatis
2017 Mercedes Benz GLA 200 AMG Edition 50,545000000,2017,30000,"Tangerang Selatan
5 Seat
1595 Cc
Lihat Detail Penjual",Bensin,Otomatis
2015 Audi Q3 1.4 TFSI,295000000,2015,72000,"Tangerang Selatan
5 Seat
1395 Cc
Lihat Detail Penjual",Bensin,Otomatis
2015 BMW X3 xDrive20i xLine,345000000,2015,40212,"Tangerang Selatan
5 Seat
1995 Cc
Lihat Detail Penjual",Diesel,Otomatis
2014 BMW X5 XDRIVE 30i XLINE,495000000,2014,40000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2021 Lexus UX 200 F-Sport,600000000,2021,37000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2017 BMW X1 SDRIVE 18i SPORT,299000000,2017,38967,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2017 Audi Q7 3.0 TFSI Quattro,800000000,2017,,,,Otomatis
2015 BMW X4 XDrive28i XLine,385000000,2015,44021,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2013 BMW X3 XDRIVE 2.0L AT,325000000,2013,78000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Otomatis
2022 Suzuki XL7 BETA A/T,226000000,2022,12000,Surabaya,Bensin,
2016 Mercedes Benz GLA 200 AMG Line,479000000,2016,,,,Otomatis
2021 BMW X1 SDRIVE 18i EXECUTIVE,795000000,2021,476,"Jakarta Utara
Lihat Detail Penjual",Bensin,
2021 BMW X3 xDrive30i M Sport,1064000000,2021,13000,"Jakarta Utara
5 Seat
1998 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Lihat Detail Penjual",Bensin,Otomatis
2017 Mercedes Benz GLA 200 AMG Line,530000000,2017,59000,"Jakarta Utara
5 Seat
1332 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Air Quality Control
Lihat Detail Penjual",Bensin,Otomatis
2014 Audi Q7 3.0 TFSI Quattro,335000000,2014,,,,Otomatis
2006 BMW X3 2.5L AT,149000000,2006,,,,Otomatis
2011 BMW X5 M M Competition,777000000,2011,40912,"Tangerang Selatan
5 Seat
4395 Cc
Lihat Detail Penjual",Bensin,Otomatis
2014 BMW X3 xDrive20i Luxury,349000000,2014,49000,"Tangerang Selatan
5 Seat
1597 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Jok Dilapis Kulit
Cruise Control
Lihat Detail Penjual",Bensin,Otomatis
1978 Chevrolet Trax 1.4T LTZ AT,195000000,1978,71000,"Jakarta Selatan
5 Seat
1364 Cc
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Air Quality Control
Perintah Suara
Layar Sentuh
Lihat Detail Penjual",Bensin,Otomatis
2022 Suzuki XL7 ZETA M/T,210000000,2022,,,,
2016 BMW X5 xDrive25d,698000000,2016,,,,Otomatis
2015 Chevrolet Trax 1.4 LT AT TURBO,165000000,2015,89985,Malang,Bensin,Otomatis
2015 Suzuki XL7 BETA M/T,195000000,2015,,,,
2015 Honda HRV 1.5L SE CVT,248000000,2015,71000,Pekanbaru,Bensin,CVT
2015 BMW X3 XDRIVE 2.0L AT,489000000,2015,,,,Otomatis
2010 BMW X5 XDRIVE 30i XLINE,237000000,2010,429,Depok,Bensin,
2009 Toyota Harrier 2.4 G L-Premium,145000000,2009,100000,Surabaya,Bensin,Otomatis
2006 Toyota Harrier 2.4L AT,157000000,2006,,,,Otomatis
2003 BMW X5 3.0L AT BENSIN,175000000,2003,70000,,Bensin,Otomatis
2020 BMW X5 XDRIVE 30i XLINE,1300000000,2020,30000,"Jakarta Utara
Lihat Detail Penjual",Bensin,
1970 Audi Q3 1.4 TFSI,540000000,1970,,,,Otomatis
2023 Suzuki XL7 BETA A/T,230000000,2023,13000,,Bensin,
2023 Honda HRV 1.5L S CVT,355900000,2023,1000,"Tangerang Selatan
5 Seat
1498 Cc
Engine Start Stop Button
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Perintah Suara
Layar Sentuh
Anti Lock Braking System
Lihat Detail Penjual",Bensin,CVT
2021 Suzuki XL7 BETA A/T,215000000,2021,,,,
2016 BMW X5 xDrive35i xLine,634000000,2016,,,,Otomatis
2015 Audi Q7 3.0 TFSI Quattro,485000000,2015,40000,"Jakarta Pusat
7 Seat
2995 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Air Quality Control
Lihat Detail Penjual",Bensin,Otomatis
2005 Toyota Harrier 2.4L AT,129000000,2005,,,,Otomatis
2022 Toyota Corolla Cross HEV GR-S,375000000,2022,20000,"Tangerang Selatan
5 Seat
1798 Cc
Lihat Detail Penjual",Bensin,CVT
2016 Mercedes Benz GLA 200 Urban Line,355000000,2016,,,,Otomatis
2011 BMW X1 SDRIVE 18i SPORT,199000000,2011,95000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2010 Mercedes Benz R-Class 300 L WITH RSE,315000000,2010,,,,
2015 BMW X5 xDrive35i xLine,595000000,2015,,,,Otomatis
2014 Ford Focus Sport Hatchback 2.0L AT,145000000,2014,120000,Makassar,Bensin,Otomatis
2011 BMW X1 SDRIVE 18i EXECUTIVE,189000000,2011,,,,
2008 BMW X5 3.0L AT BENSIN,229000000,2008,130000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2007 Honda HRV 1.5L E CVT,227000000,2007,,,,CVT
2005 Suzuki XL7 BETA A/T,205000000,2005,22738,Surabaya,Bensin,
2020 Toyota CHR Hybrid 1.8L,400000000,2020,15000,"Jakarta Utara
5 Seat
1798 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Layar Sentuh
Anti Lock Braking System
Lihat Detail Penjual",Hybrid,CVT
2021 Kia Sonet 1.5 L DYNAMIC AT,270000000,2021,18000,Surabaya,Bensin,Otomatis
2019 Suzuki XL7 ALPHA A/T,160000000,2019,,,,
2003 BMW X5 XDRIVE 30i XLINE,139000000,2003,140000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,
2008 Suzuki Vitara GRAND VITARA JLX M / T,95000000,2008,12345,,Bensin,
2023 CHERY OMODA 5 RZ,390000000,2023,3000,Medan,Bensin,CVT
2018 Honda CR-V Standar 1.5L AT,160000000,2018,40000,Banjarmasin,Bensin,Otomatis
2018 Mazda CX 5 GT,130000000,2018,47000,Semarang,Bensin,Otomatis
2014 Mazda CX 5 2.5L Sport AT,55000000,2014,55000,,Bensin,Otomatis
2007 Honda CR-V Standar 1.5L AT,77000000,2007,,,,Otomatis
2016 Honda CR-V 2.0L,105000000,2016,56000,Medan,Bensin,CVT
2016 Daihatsu Terios R M/T Deluxe,65000000,2016,50000,,Bensin,Manual
2014 Mazda CX 5 2.0L AT TOURING,57000000,2014,,,,Otomatis
2014 Honda Jazz VTEC 1.5L AT,78000000,2014,,,,Otomatis
2017 Daihatsu Terios X A/T Deluxe,163480000,2017,31000,"Jakarta Selatan
7 Seat
1496 Cc
Layar Sentuh
Anti Lock Braking System
Central Locking
Airbag Penumpang Depan
Alarm Mobil
Lihat Detail Penjual",Bensin,Otomatis
2009 Suzuki SX4 X-OVER 1.5 RC1 AT,42000000,2009,64378,,Bensin,Otomatis
2017 Honda Jazz I-DSI 1.5L AT,107000000,2017,,,,Otomatis
2019 Datsun Cross 1.2 MT,75000000,2019,,,,Manual
